Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines
4000412,Aasman,Patna,Patna,846,4.8,"North Indian, Continental, Chinese"
18640853,Foresto Paradise,Patna,Patna,593,4.7,"North Indian, Chinese, Continental"
4000320,Haldiram,Patna,Patna,833,4.5,"Fast Food, North Indian, South Indian, Chinese, Desserts"
4000265,Harilal's,Patna,Patna,416,4.5,"North Indian, Fast Food, Mithai"
18343124,Swaaddesh,Patna,Patna,703,4.4,"North Indian, Chinese, Beverages"
4000274,KFC,Patna,Patna,698,4.3,"Burger, Fast Food"
18746152,Hungry Hope,Patna,Patna,522,3.6,"North Indian, Chinese"
4000009,Domino's Pizza,Patna,Patna,1216,4.0,"Pizza, Fast Food"
4000289,The Biryani Mall,Patna,Patna,855,4.0,"Biryani, Mughlai, Chinese"
18625991,Barbeque Nation,Patna,Patna,633,4.9,"North Indian, Chinese"
4000018,Kapil Dev's Eleven,Patna,Patna,376,4.4,"North Indian, Chinese, Continental"
4000016,Bansi Vihar Restaurant,Patna,Patna,444,4.4,"South Indian, Chinese"
18573326,Biryani Mahal,Patna,Patna,752,4.1,"Biryani, Mughlai"
18705092,Harilal's,Patna,Patna,557,4.2,"Mithai, Fast Food"
18706220,Zaaffran,Patna,Patna,393,4.4,"North Indian, Fast Food"
4000336,Pizza Hut,Patna,Patna,431,2.5,"Pizza, Italian"
4000015,Nirvana,Patna,Patna,432,4.3,"North Indian, Chinese"
4000053,Biryani House,Patna,Patna,734,4.0,"Biryani, Mughlai"
18616231,Chaska The Addiction,Patna,Patna,528,3.9,"North Indian, Mughlai, Chinese, Biryani"
4000049,Lakhu Da Dhaba,Patna,Patna,459,3.9,"North Indian, Chinese"
18560275,Barbeque Nation,Dubai,Dubai,1212,4.6,"Indian, BBQ, Continental"
18534988,Masala Wok,Dubai,Dubai,1100,4.3,"Indian, Chinese, Kebab"
210139,Grub Shack,Dubai,Dubai,1735,4.4,"Goan, Chinese, Indian, North Indian"
201693,Dhaba Lane,Dubai,Dubai,1233,4.4,"Indian, North Indian, Kebab"
209723,Azkadenya,Dubai,Dubai,660,4.3,"Arabian, Lebanese"
18621395,Highway 311 Grills and Eatery,Dubai,Dubai,458,4.5,"Mexican, Peruvian, Latin American"
207770,Mint Leaf of London,Dubai,Dubai,2092,4.9,"Indian, North Indian, Contemporary"
209748,Kulcha King,Dubai,Dubai,1157,4.1,"Indian, Biryani, Kebab, North Indian"
205432,Old Castello Restaurant & Cafe,Dubai,Dubai,525,4.4,"Indian, Arabian, Middle Eastern, Italian, Pizza"
18549283,Sthan,Dubai,Dubai,1591,4.2,"Biryani, North Indian, Pakistani, Mughlai, Afghan, Indian, Kebab"
200376,California Pizza Kitchen,Dubai,Dubai,1244,4.2,"Pizza, American"
203518,The Huddle Sports Bar and Grill - Citymax Hotels Bur Dubai,Dubai,Dubai,1492,4.9,"Steak, Continental, North Indian"
18233284,Farzi Cafe,Dubai,Dubai,2095,4.6,"Indian, Contemporary"
18604803,Dillicious,Dubai,Dubai,900,4.0,"Indian, Mughlai, North Indian, Kebab"
18650045,Tamarind Terrace,Dubai,Dubai,875,4.0,"Kerala, South Indian, Indian"
18820043,Biryaniwalla & Co,Dubai,Dubai,535,3.9,"Biryani, Hyderabadi, North Indian"
210370,Texas De Brazil,Dubai,Dubai,1301,4.8,Brazilian
18259525,Real Momos,Dubai,Dubai,885,3.7,"Chinese, Asian, Street Food"
209654,Rasoi Ghar,Dubai,Dubai,2600,4.6,"Indian, Gujarati, Rajasthani"
200377,California Pizza Kitchen,Dubai,Dubai,1198,4.3,"Pizza, American"
18485435,The Curry Culture,Singapore,Singapore,80,4.9,"Continental, Indian, Asian"
18483420,Burnt Ends,Singapore,Singapore,37,4.7,"American, European, Australian, Steak"
18482848,Singapore Zam Zam Restaurant,Singapore,Singapore,75,4.7,"South Indian, Singaporean, Middle Eastern, Indian"
18496115,Komala Vilas Restaurant,Singapore,Singapore,100,4.7,"Indian, North Indian, South Indian"
18482886,Corner House,Singapore,Singapore,25,4.9,"Continental, French"
18484349,Cut By Wolfgang Puck,Singapore,Singapore,52,4.9,"American, Steak"
18483222,Jaan,Singapore,Singapore,30,4.7,French
18484299,Melt Cafe,Singapore,Singapore,31,4.8,"Singaporean, European, Seafood, Indian, Japanese, Continental"
18483051,Summer Pavilion,Singapore,Singapore,28,4.8,"Chinese, Seafood, Cantonese, Dim Sum"
18483372,Sky On 57,Singapore,Singapore,32,4.8,"Chinese, Continental, Singaporean"
18483595,Edge,Singapore,Singapore,19,4.5,"Chinese, Thai, Japanese, Italian"
18485564,Wild Honey,Singapore,Singapore,72,4.9,"European, Spanish, American, Cafe"
18485572,Carousel,Singapore,Singapore,25,4.6,"Mediterranean, Asian, Japanese, Sushi, Seafood, French"
18483714,Fratini La Trattoria,Singapore,Singapore,21,4.8,Italian
18483374,My Awesome Cafe,Singapore,Singapore,23,4.9,"Continental, European"
18483658,Basilico,Singapore,Singapore,25,4.8,Italian
18484464,Colony,Singapore,Singapore,45,4.9,"Asian, Continental, Seafood, Bakery"
18483362,Adrift By David Myers,Singapore,Singapore,20,4.6,"American, Asian, Continental, Fusion"
18493989,Makansutra Gluttons Bay,Singapore,Singapore,41,4.7,"Singaporean, Chinese, Seafood, Malay, Indian"
18494038,Peach Blossoms,Singapore,Singapore,13,4.0,"Singaporean, Chinese, Dim Sum, Healthy Food, Seafood, Cantonese"
5603572,Ushna,Sharjah,Sharjah,166,4.4,"Indian, North Indian"
5601340,Aroos Damascus,Sharjah,Sharjah,1036,4.4,"Arabian, Middle Eastern"
5600642,Katis Restaurant,Sharjah,Sharjah,644,4.1,"North Indian, Chinese, Hyderabadi"
5604236,Malabar Regency,Sharjah,Sharjah,182,3.7,"Indian, Arabian, Middle Eastern"
5602586,Saffron,Sharjah,Sharjah,732,4.1,"Pakistani, Chinese, Indian, Afghan"
18386634,Momo House,Sharjah,Sharjah,877,4.6,"Chinese, Indian, Nepalese"
5603322,Khanji,Sharjah,Sharjah,475,3.9,"Pakistani, Indian, Chinese"
5603447,Eat Route,Sharjah,Sharjah,574,4.6,"Fast Food, Burger, American"
5602215,Makani Restaurant,Sharjah,Sharjah,651,4.5,"Indian, North Indian, Mughlai"
5600103,Najmat Lahore Restaurant,Sharjah,Sharjah,1158,4.1,"Pakistani, Indian, Mughlai, Desserts"
5602106,Papa Murphy's Pizza,Sharjah,Sharjah,486,4.1,"Pizza, Italian"
5601628,Laffah Cafeteria - كافتيريا لفاح,Sharjah,Sharjah,737,4.6,"Fast Food, Arabian, Middle Eastern"
18268134,Zaroob,Sharjah,Sharjah,297,4.1,Lebanese
5600959,Nayaab Haandi,Sharjah,Sharjah,970,4.3,"Pakistani, Indian"
5603697,Al Miqat,Sharjah,Sharjah,186,4.2,"Indian, Seafood, Pakistani, Grill"
5601952,Delhi Nihari Restaurant,Sharjah,Sharjah,613,3.7,"Mughlai, Indian, Pakistani"
5601723,The Pizza Company,Sharjah,Sharjah,727,4.4,Pizza
5600556,TGI Fridays,Sharjah,Sharjah,582,4.0,"American, Mexican"
5601606,Shakespeare and Co. - شكسبير اند كو,Sharjah,Sharjah,378,4.6,"Cafe, Bakery"
5604675,Molten Chocolate Cafe,Sharjah,Sharjah,116,4.9,Cafe
5701885,Max's Restaurant,Abu Dhabi,Abu Dhabi,1625,4.9,Filipino
18403563,Texas de Brazil,Abu Dhabi,Abu Dhabi,541,4.9,Brazilian
5702615,Via Delhi,Abu Dhabi,Abu Dhabi,1148,4.3,"Indian, North Indian, Chinese"
18340151,Famous Dave's Barbecue,Abu Dhabi,Abu Dhabi,458,4.6,"Burger, American, Steak"
5702148,Nando's,Abu Dhabi,Abu Dhabi,684,4.2,"Portuguese, African"
18431870,Parivar Restaurant,Abu Dhabi,Abu Dhabi,601,4.1,"Indian, Pakistani"
5702574,The Cheesecake Factory,Abu Dhabi,Abu Dhabi,974,4.7,"American, Desserts, Salad"
5701978,Pizza Di Rocco,Abu Dhabi,Abu Dhabi,972,4.7,"Italian, Pizza"
5702150,Papa Murphy's Pizza- World Trade Center Mall,Abu Dhabi,Abu Dhabi,779,3.9,Pizza
5704255,Famous Dave's Barbecue,Abu Dhabi,Abu Dhabi,798,4.6,"Burger, American, Steak"
5700119,India Palace,Abu Dhabi,Abu Dhabi,546,4.0,"North Indian, Mughlai, Biryani, Indian"
5701025,India Palace,Abu Dhabi,Abu Dhabi,481,4.4,"North Indian, Mughlai, Biryani, Indian"
5704202,Hot Palayok,Abu Dhabi,Abu Dhabi,829,4.5,Filipino
18493509,MYNT Indian Cuisine,Abu Dhabi,Abu Dhabi,411,4.5,Indian
18212135,Denny's,Abu Dhabi,Abu Dhabi,762,4.6,American
5701442,Peppermill,Abu Dhabi,Abu Dhabi,633,4.3,"Indian, North Indian, Mughlai, Biryani"
5702990,Jazz@PizzaExpress,Abu Dhabi,Abu Dhabi,1374,4.8,"Italian, Pizza, Salad"
18277098,Ming's Chamber,Abu Dhabi,Abu Dhabi,657,4.8,Asian
5702486,Ghee Rice,Abu Dhabi,Abu Dhabi,693,3.9,"Indian, Kerala, Biryani"
18340175,The Yellow Chilli by Sanjeev Kapoor,Abu Dhabi,Abu Dhabi,670,4.3,"Indian, North Indian"
5800678,Harbour Court - The Kingsbury,Colombo,Colombo,174,4.4,"Italian, Seafood, Desserts"
5801085,Tea Avenue,Colombo,Colombo,335,4.5,Cafe
5800240,The Gallery Cafe,Colombo,Colombo,242,4.7,"Sri Lankan, Italian, Seafood, Desserts"
5800710,The Manhattan Fish Market,Colombo,Colombo,285,4.3,"Seafood, Italian"
5800224,Sugar Bistro and Wine Bar,Colombo,Colombo,172,4.4,"Cafe, American, Continental"
5800746,T.G.I. Friday's,Colombo,Colombo,233,4.3,"American, Steak"
5800011,The Bavarian,Colombo,Colombo,211,4.6,German
5800707,The Barnesbury,Colombo,Colombo,291,4.2,"American, Italian, Cafe"
5800646,Coco Veranda,Colombo,Colombo,181,4.2,"American, Cafe"
5800066,Java Lounge,Colombo,Colombo,141,4.1,"Cafe, Italian, Fast Food"
5800634,Elite Indian Restaurant,Colombo,Colombo,315,2.6,"North Indian, Chinese, Sri Lankan"
5800180,Cafe On The 5th,Colombo,Colombo,224,4.0,Sri Lankan
5800947,The English Cake Company - The Cakery,Colombo,Colombo,114,4.1,"Desserts, Bakery"
5801131,Indian Summer,Colombo,Colombo,187,4.3,"Indian, Chinese"
5800590,The Commons,Colombo,Colombo,303,4.2,"Cafe, Sri Lankan, Continental, American"
5800536,The Mango Tree,Colombo,Colombo,167,3.9,"North Indian, Mughlai"
5800891,The Paddington,Colombo,Colombo,136,3.8,"Cafe, Italian"
5800289,The Coffee Bean & Tea Leaf,Colombo,Colombo,161,4.2,Cafe
5800755,Upali's,Colombo,Colombo,211,4.3,Sri Lankan
5800612,Burger's King,Colombo,Colombo,237,4.0,Fast Food
18286221,Sarıhan,İstanbul,İstanbul,500,4.4,"Giblets, Izgara, Home-made"
5915530,Nusr-Et Steakhouse,İstanbul,İstanbul,1990,4.6,Steak
18264711,Ercan Steakhouse,İstanbul,İstanbul,503,4.1,Steak
5926083,Joker No:19,İstanbul,İstanbul,925,4.4,"Bar Food, Restaurant Cafe"
18453909,Asuman,İstanbul,İstanbul,861,4.6,Desserts
18140481,Mendel's,İstanbul,İstanbul,1424,4.7,"Desserts, Cafe"
5916219,Biber Burger,İstanbul,İstanbul,1580,4.6,Burger
5916870,Kukis,İstanbul,İstanbul,899,4.9,"Patisserie, Cafe, Turkish"
5902117,Valonia,İstanbul,İstanbul,1871,4.3,"Restaurant Cafe, Desserts"
5915409,Eleos Restaurant,İstanbul,İstanbul,1154,4.9,"Greek, Fresh Fish, Old Turkish Bars"
5906444,Tarihi Viktor Levi Şarap Evi,İstanbul,İstanbul,1177,4.6,World Cuisine
5915054,Baltazar,İstanbul,İstanbul,2015,4.2,"Burger, Izgara"
5913508,Katibim,İstanbul,İstanbul,1141,4.2,"Restaurant Cafe, Kebab, Turkish Pizza"
18140482,BeerHall,İstanbul,İstanbul,1108,4.1,"Finger Food, American"
18384475,Happy Moon's,İstanbul,İstanbul,503,4.4,World Cuisine
5908749,Ceviz Ağacı,İstanbul,İstanbul,1693,4.3,"World Cuisine, Patisserie, Cafe"
5906931,My Chef,İstanbul,İstanbul,1252,4.4,"World Cuisine, Cafe"
5904851,Limonlu Bahçe,İstanbul,İstanbul,1645,4.5,Restaurant Cafe
18089353,Mükellef,İstanbul,İstanbul,946,4.4,"Old Turkish Bars, Turkish"
5923535,Boon Cafe & Restaurant,İstanbul,İstanbul,1160,4.2,Restaurant Cafe
6000482,Mersinli Ciğerci Apo,Ankara,Ankara,360,4.5,"Izgara, Giblets, Kebab"
6001317,Cafe Des Cafes,Ankara,Ankara,237,4.7,"Cafe, World Cuisine"
6005865,The Italian Cut Pizza & Kitchen,Ankara,Ankara,261,4.6,Pizza
6000447,Masabaşı Kebapçısı,Ankara,Ankara,360,4.6,"Kebab, Turkish Pizza"
6000168,Hattena Hatay  Sofrası,Ankara,Ankara,343,4.8,Kebab
6002297,Trilye,Ankara,Ankara,186,4.9,"Fresh Fish, Seafood"
6000871,Çukurağa Sofrası,Ankara,Ankara,450,4.5,"Kebab, Izgara"
6003858,Quick China,Ankara,Ankara,107,4.5,"Chinese, Thai, Sushi, Japanese, Asian"
6004408,Turta Home Cafe,Ankara,Ankara,256,4.4,"Cafe, Desserts"
6000185,La Gioia Cafe Brasserie,Ankara,Ankara,154,4.7,"Italian, European"
6001980,Timboo Cafe,Ankara,Ankara,234,4.3,Cafe
6001545,Cafe Botanica,Ankara,Ankara,227,4.5,"Restaurant Cafe, Cafe"
6000409,Cafemiz,Ankara,Ankara,199,4.5,"World Cuisine, Mexican, Italian"
6002025,Masabaşı,Ankara,Ankara,248,4.4,"Kebab, Turkish Pizza"
6001748,Meşhur Özçelik Aspava,Ankara,Ankara,222,4.7,"Kebab, Turkish Pizza"
6005539,Zaytung Zone,Ankara,Ankara,151,3.9,Restaurant Cafe
6000019,Nusr-Et Steakhouse,Ankara,Ankara,229,4.4,Steak
6000921,Düveroğlu,Ankara,Ankara,242,4.3,"Kebab, Desserts, Turkish Pizza"
6007004,Müslüm Kebap,Ankara,Ankara,178,4.6,Kebab
6000549,Meşhur Tavacı Recep Usta,Ankara,Ankara,299,4.6,Kebab
6114829,Duck & Waffle,London,London,834,4.9,British
6107336,Sushi Samba,London,London,484,4.9,"Japanese, Sushi, Brazilian, Peruvian"
6113857,sketch Gallery,London,London,211,4.8,"British, Contemporary"
6104220,Roti Chai,London,London,365,4.7,"Indian, Street Food"
6103211,Dishoom,London,London,1023,4.9,"Indian, North Indian, Curry, Cafe"
6104649,Honest Burgers,London,London,368,4.6,Burger
6100054,Masala Zone,London,London,313,4.5,"Indian, Curry"
6104639,Bob Bob Ricard,London,London,387,4.8,"British, Russian"
6107493,Tayyabs,London,London,759,4.5,"North Indian, Indian, Pakistani, Curry"
6117859,Shake Shack,London,London,541,4.2,"American, Burger"
6113835,Dinner By Heston Blumenthal - Mandarin Oriental Hyde Park,London,London,595,4.9,British
6105938,Patty & Bun,London,London,496,4.8,"Burger, British"
6102622,Burger & Lobster,London,London,450,4.8,"American, Seafood, Burger"
6116783,Aqua Shard,London,London,238,4.4,British
6102866,Hakkasan,London,London,425,4.9,"Chinese, Dim Sum"
6112889,MEATliquor,London,London,614,4.6,"American, Burger"
6116563,Chotto Matte,London,London,361,4.9,"Japanese, Peruvian, Sushi"
6103922,Dishoom,London,London,336,4.7,"Indian, Cafe, Curry"
6100354,Busaba Eathai,London,London,499,4.6,"Thai, Curry"
6103902,Yauatcha,London,London,805,4.8,"Chinese, Dim Sum"
18455788,Zaitoon Restaurant & Grills,Doha,Doha,925,4.4,"Indian, Chinese, Arabian, Fast Food, Kebab, Middle Eastern"
6202987,Max's Restaurant,Doha,Doha,452,4.8,Filipino
18397873,Hasan Kolcuoğlu,Doha,Doha,1156,4.8,Turkish
18425886,Hasan Kolcuoğlu,Doha,Doha,591,4.4,Turkish
18318801,Roti & Boti,Doha,Doha,1361,4.1,Indian
18187643,Max's Restaurant,Doha,Doha,450,4.9,Filipino
18722599,Kairali Al Tanoor,Doha,Doha,319,4.2,"North Indian, Kerala, Chinese, Mangalorean, Continental, Indian, Seafood, South Indian"
18107765,Zaffran Dining Experience,Doha,Doha,685,4.5,Indian
6200733,Carluccio's - كارلوتشيوز,Doha,Doha,424,4.2,Italian
18439782,Carluccio's - كارلوتشيوز,Doha,Doha,381,4.7,Italian
6201346,Zaffran Café,Doha,Doha,487,4.4,"Indian, Street Food, Desserts"
6201334,Chi'Zen - تشي زين,Doha,Doha,345,4.5,"Chinese, Asian"
6200166,Wok of Fame,Doha,Doha,978,4.5,"Arabian, Asian, Continental"
6201309,MRA Bakery Sweets & Restaurant,Doha,Doha,631,4.0,"Kerala, Indian, Chinese, Bakery, South Indian, North Indian, Desserts"
6200383,Applebee's - ابل بيز,Doha,Doha,424,4.3,"American, Tex-Mex, Burger"
6200110,Aalishan,Doha,Doha,464,4.0,"North Indian, Chinese, Turkish"
18626843,Desi Dhaba Restaurant ,Doha,Doha,561,4.2,"North Indian, Chinese"
6201323,Yee Hwa,Doha,Doha,479,4.6,"Korean, Japanese, Sushi"
6200412,Turkey Central Restaurant - مطعم تركيا المركزي,Doha,Doha,743,4.5,Turkish
6201976,Indian Coffee House,Doha,Doha,608,3.8,Indian
18451647,Soru Izakaya,Quezon City,Quezon City,878,4.6,Japanese
18245912,Sunnies Cafe,Taguig City,Taguig City,546,4.2,Coffee
6310488,Saboten,Taguig City,Taguig City,637,4.8,"Japanese, Asian"
18506282,Sibyullee,Pasig City,Pasig City,645,4.7,Korean
18684182,Soru Izakaya,Taguig City,Taguig City,544,4.5,Japanese
18641526,PizzaExpress,Taguig City,Taguig City,268,4.8,"Pizza, Italian"
6318945,Nikkei,Makati City,Makati City,394,4.6,"Japanese, Latin American"
6316125,Mendokoro Ramenba,Makati City,Makati City,1832,4.9,"Japanese, Ramen"
6313941,Chelsea Kitchen,Mandaluyong City,Mandaluyong City,598,4.1,"European, Desserts"
18695427,Mendokoro Ramenba,Taguig City,Taguig City,490,4.9,"Japanese, Ramen"
18278135,Sunnies Cafe,Mandaluyong City,Mandaluyong City,326,3.9,Coffee
18594729,Nikkei,Mandaluyong City,Mandaluyong City,312,4.8,"Japanese, Latin American"
6304287,Izakaya Kikufuji,Makati City,Makati City,1293,4.6,Japanese
18409457,Soban K-Town Grill,Makati City,Makati City,935,4.7,"Korean, Grill"
6318506,Ooma,Mandaluyong City,Mandaluyong City,1167,4.9,"Japanese, Sushi"
18376891,Single Origin,Makati City,Makati City,273,4.4,"Coffee, American, European"
6314147,Va Bene Pasta Deli,Taguig City,Taguig City,352,4.5,"European, Italian"
6316532,Mama Lou's Italian Kitchen,Quezon City,Quezon City,631,4.5,Italian
6300010,Spiral - Sofitel Philippine Plaza Manila,Pasay City,Pasay City,1228,4.9,"European, Asian, Indian"
18643656,Nomi - Modern Japanese Cafe,Taguig City,Taguig City,287,4.3,"Coffee, Japanese"
6403544,Jarryds,Cape Town,Cape Town,535,4.8,"Cafe, Burger"
6400918,Cape to Cuba,Cape Town,Cape Town,215,3.7,Cuban
6400217,Willoughby & Co.,Cape Town,Cape Town,633,4.6,"Seafood, Japanese, Sushi"
6401789,tashas,Cape Town,Cape Town,476,4.3,"Cafe, Mediterranean"
6403030,La Colombe,Cape Town,Cape Town,175,4.9,"French, Asian"
6400304,Eastern Food Bazaar,Cape Town,Cape Town,436,4.0,"Asian, Indian"
6401054,Kloof Street House,Cape Town,Cape Town,519,4.7,Mediterranean
6400078,Nuri Sushi Factory,Cape Town,Cape Town,472,4.2,"Japanese, Sushi"
6402904,The Larder,Cape Town,Cape Town,180,4.2,"Cafe, Deli, Bakery, Burger, Desserts, Healthy Food, Juices"
6402177,Salushi,Cape Town,Cape Town,314,4.2,"Japanese, Sushi, Asian"
18337822,Burger & Lobster,Cape Town,Cape Town,281,4.5,"Seafood, Burger"
6400191,Beluga,Cape Town,Cape Town,705,4.1,"Seafood, Asian, Grill, Sushi"
6400392,The Cousins Trattoria,Cape Town,Cape Town,204,4.7,Italian
6400175,The Fat Cactus,Cape Town,Cape Town,434,4.2,"Mexican, Finger Food, Tex-Mex"
6400097,Balducci,Cape Town,Cape Town,266,4.0,"Italian, Sushi, Pizza"
18337855,Three Wise Monkeys,Cape Town,Cape Town,134,4.1,"Japanese, Asian"
6400176,Sevruga,Cape Town,Cape Town,560,4.2,"Seafood, Grill, Japanese, Asian, Sushi"
6401314,The Potluck Club,Cape Town,Cape Town,428,4.9,"European, Contemporary"
6400212,Meloncino,Cape Town,Cape Town,185,3.9,"Italian, Pizza"
6401060,Jason Bakery,Cape Town,Cape Town,347,4.4,"Cafe, Bakery"
6502134,The Whippet,Randburg,Randburg,822,4.6,Cafe
18767581,Saint,Sandton,Sandton,173,3.9,Italian
6517396,Momo Baohaus,Johannesburg,Johannesburg,542,4.6,"Asian, Sushi, Tapas"
18204217,Gemelli Cucina Bar,Sandton,Sandton,993,4.9,"Contemporary, Italian"
6517568,Jamie's Italian,Sandton,Sandton,711,4.2,Italian
6502688,Craft,Johannesburg,Johannesburg,1462,4.2,"European, Pizza"
6517281,Pablo Eggs-Go-Bar,Johannesburg,Johannesburg,412,4.5,"Cafe, Contemporary, Beverages, Burger, Desserts, Juices, Grill, African"
6516831,The Big Mouth,Sandton,Sandton,731,4.6,"Grill, Steak, Burger, Sushi, Tapas"
6517298,Kream,Midrand,Midrand,363,4.6,"South African, Contemporary, Sushi, International, African, French"
6501030,The Foundry,Johannesburg,Johannesburg,852,4.4,"Contemporary, Burger, Pizza"
6515339,Cafe Del Sol Botanico,Sandton,Sandton,656,4.7,"Italian, Pizza, Beverages, Desserts, Grill, Seafood"
6500789,The Green Peppercorn,Sandton,Sandton,735,4.4,"African, Mediterranean, Contemporary"
6515130,Hudsons,Johannesburg,Johannesburg,1098,4.2,"Burger, Finger Food, Pizza"
6501265,Dukes Burgers,Johannesburg,Johannesburg,952,4.5,Burger
6502130,Coobs,Johannesburg,Johannesburg,550,4.4,"Cafe, European, Continental"
6501365,Wombles,Sandton,Sandton,648,4.8,"Steak, Beverages, Desserts, Grill, Seafood"
6502041,KCC La Vie En Rose,Johannesburg,Johannesburg,681,4.3,"Contemporary, Cafe"
6500359,JB's Corner,Sandton,Sandton,557,4.1,"Italian, American, Sushi, Pizza"
6501169,Walnut Grove,Sandton,Sandton,617,4.2,"Cafe, Continental"
6501055,DW Eleven-13,Sandton,Sandton,635,4.9,European
6600440,Nau,Brasília,Brasília,9,3.9,Seafood
6601218,New Koto,Brasília,Brasília,9,4.1,Japanese
6601862,Taypá,Brasília,Brasília,11,4.0,"Peruvian, Latin American"
6601589,Coco Bambu,Brasília,Brasília,19,4.3,International
6601457,Brazilian American Burgers,Brasília,Brasília,11,3.9,"American, Burger"
6600214,Beirute,Brasília,Brasília,9,3.8,Arabian
6601549,It Speed Lunch,Brasília,Brasília,8,3.7,"Grill, Brazilian"
6601602,Taco Pep,Brasília,Brasília,31,4.5,"Mexican, Grill"
6600754,Carcassone,Brasília,Brasília,3,0.0,Bar Food
6600083,Villa Tevere,Brasília,Brasília,14,4.2,Italian
6600611,Fred,Brasília,Brasília,6,3.7,German
6601595,Outback Steakhouse,Brasília,Brasília,12,4.3,"American, Grill"
6600542,Avenida Paulista,Brasília,Brasília,0,0.0,"Italian, Pizza"
6601145,Bierfass Pontão,Brasília,Brasília,11,3.7,"Brazilian, Seafood"
6600879,Babel,Brasília,Brasília,5,2.8,Healthy Food
6600379,Sushi Loko,Brasília,Brasília,12,2.9,Japanese
6601158,Manzuá,Brasília,Brasília,7,3.4,Seafood
6600963,La Chaumière,Brasília,Brasília,4,3.3,French
6601005,Café Daniel Briand,Brasília,Brasília,12,3.9,Cafe
6600116,Gero,Brasília,Brasília,9,3.5,Italian
6703405,Porque Sim,São Paulo,São Paulo,20,4.3,"Japanese, Sushi"
6709740,Mocotó,São Paulo,São Paulo,30,4.8,"Brazilian, North Eastern"
6700992,La Tambouille,São Paulo,São Paulo,5,4.0,"French, Italian, Brazilian"
6712911,Coco Bambú,São Paulo,São Paulo,39,4.4,Seafood
6701071,Z Deli Sandwich Shop,São Paulo,São Paulo,35,4.9,"Burger, Sandwich"
6711666,Kinoshita,São Paulo,São Paulo,11,4.2,Sushi
6712917,Coco Bambú,São Paulo,São Paulo,24,4.0,Seafood
6709580,Esquina Mocotó,São Paulo,São Paulo,21,4.5,"Brazilian, North Eastern"
6713772,Sainte Marie Gastronomia,São Paulo,São Paulo,15,4.3,"Lebanese, Arabian"
6715930,Tanit,São Paulo,São Paulo,5,3.4,"Spanish, Tapas"
6701853,Vicolo Nostro,São Paulo,São Paulo,6,3.8,Italian
6715715,A Casa do Porco,São Paulo,São Paulo,17,4.3,Bar Food
6700410,Tatini,São Paulo,São Paulo,3,3.7,Italian
6702013,Jam,São Paulo,São Paulo,11,4.1,"Sushi, Japanese"
6702374,Fasano - Hotel Fasano,São Paulo,São Paulo,12,4.2,International
6712927,D.O.M.,São Paulo,São Paulo,23,4.8,"Contemporary, Brazilian"
6715789,Djapa,São Paulo,São Paulo,6,3.6,"Japanese, Sushi"
6701049,Bistrot de Paris,São Paulo,São Paulo,8,4.0,French
6715851,Fleming’s Prime Steakhouse & Wine Bar,São Paulo,São Paulo,5,3.8,Steak
6713209,Agello Cucina,São Paulo,São Paulo,2,3.4,Italian
6801374,Solita,Manchester,Manchester,138,4.9,"American, Burger, Grill"
6800878,The Alchemist,Manchester,Manchester,34,4.0,"European, Contemporary"
17855562,Tattu Restaurant and Bar,Manchester,Manchester,19,3.5,Chinese
6801293,Hard Rock Cafe,Manchester,Manchester,64,4.3,American
6801900,Evuna Bar & Restaurant,Manchester,Manchester,6,3.4,"Spanish, Tapas"
6800908,Mughli,Manchester,Manchester,84,4.6,"Indian, Curry"
18253075,Yard & Coop,Manchester,Manchester,10,3.4,"American, British"
6800678,Lahore,Manchester,Manchester,46,3.9,"Indian, Grill"
6801329,Home Sweet Home,Manchester,Manchester,80,4.3,"British, Burger, Cafe"
6801386,Cafe North,Manchester,Manchester,11,3.7,Cafe
6800759,The Grill on New York Street,Manchester,Manchester,28,3.8,"British, Mexican, Seafood"
6801039,San Carlo,Manchester,Manchester,187,4.4,Italian
6800235,The Grill On The Alley,Manchester,Manchester,171,4.6,"Steak, Seafood, Grill"
6800593,Zouk Tea Bar & Grill,Manchester,Manchester,69,3.8,"Indian, Seafood"
6801827,Umezushi,Manchester,Manchester,26,4.1,Japanese
6800782,The French by Simon Rogan - The Midland,Manchester,Manchester,69,4.5,French
6801867,Manchester House,Manchester,Manchester,45,4.2,British
6801984,Ibérica,Manchester,Manchester,17,3.9,"Spanish, Tapas"
17855602,Turtle Bay,Manchester,Manchester,8,3.5,Caribbean
6801884,Pieminister,Manchester,Manchester,14,3.7,Bakery
6901318,Adam's Restaurant,Birmingham,Birmingham,74,4.3,Continental
6900674,Purnell's,Birmingham,Birmingham,70,4.6,Contemporary
6900050,Jamie's Italian,Birmingham,Birmingham,35,4.0,Italian
6900669,Fiesta del Asado,Birmingham,Birmingham,26,4.1,"Latin American, Italian"
6900078,Jimmy Spices,Birmingham,Birmingham,53,4.1,"Indian, Middle Eastern, Chinese, American, European"
6900224,Chaophraya,Birmingham,Birmingham,19,4.0,Thai
6900883,Ju Ju's Cafe,Birmingham,Birmingham,12,3.8,"Cafe, British"
6900374,Bank,Birmingham,Birmingham,52,4.1,"British, Steak"
6901062,The Warehouse Cafe,Birmingham,Birmingham,10,3.9,"British, Cafe"
6900724,Bodega,Birmingham,Birmingham,34,4.8,Latin American
